,timestamp_full,location,price,date,fullname,CarID,CurrentEmploymentType,CurrentEmploymentTitle
507,2014-01-12 19:18:00,Katerina’s Café,12.64,2014-01-12,Nils Calixto,8.0,Information Technology,IT Technician
508,2014-01-13 07:32:00,Hallowed Grounds,9.16,2014-01-13,Nils Calixto,8.0,Information Technology,IT Technician
509,2014-01-13 20:51:00,Katerina’s Café,55.82,2014-01-13,Nils Calixto,8.0,Information Technology,IT Technician
510,2014-01-14 07:35:00,Hallowed Grounds,10.75,2014-01-14,Nils Calixto,8.0,Information Technology,IT Technician
511,2014-01-14 13:42:00,Hippokampos,98.81,2014-01-14,Nils Calixto,8.0,Information Technology,IT Technician
512,2014-01-14 20:09:00,Katerina’s Café,91.8,2014-01-14,Nils Calixto,8.0,Information Technology,IT Technician
513,2014-01-15 07:33:00,Hallowed Grounds,11.98,2014-01-15,Nils Calixto,8.0,Information Technology,IT Technician
514,2014-01-15 13:22:00,Abila Zacharo,31.0,2014-01-15,Nils Calixto,8.0,Information Technology,IT Technician
515,2014-01-16 07:44:00,Hallowed Grounds,13.84,2014-01-16,Nils Calixto,8.0,Information Technology,IT Technician
516,2014-01-16 13:23:00,Guy's Gyros,31.48,2014-01-16,Nils Calixto,8.0,Information Technology,IT Technician
517,2014-01-16 19:39:00,Katerina’s Café,10.93,2014-01-16,Nils Calixto,8.0,Information Technology,IT Technician
518,2014-01-17 07:33:00,Hallowed Grounds,14.58,2014-01-17,Nils Calixto,8.0,Information Technology,IT Technician
519,2014-01-17 20:24:00,Katerina’s Café,72.13,2014-01-17,Nils Calixto,8.0,Information Technology,IT Technician
520,2014-01-18 19:30:00,Katerina’s Café,8.14,2014-01-18,Nils Calixto,8.0,Information Technology,IT Technician
521,2014-01-19 19:53:00,Katerina’s Café,34.03,2014-01-19,Nils Calixto,8.0,Information Technology,IT Technician
522,,Katerina’s Café,14.75,2014-01-07,Nils Calixto,8.0,Information Technology,IT Technician
523,,Hallowed Grounds,19.92,2014-01-08,Nils Calixto,8.0,Information Technology,IT Technician
524,,Ouzeri Elian,25.98,2014-01-10,Nils Calixto,8.0,Information Technology,IT Technician
525,,Katerina’s Café,37.88,2014-01-13,Nils Calixto,8.0,Information Technology,IT Technician
526,,Katerina’s Café,15.82,2014-01-13,Nils Calixto,8.0,Information Technology,IT Technician
527,,Hippokampos,18.81,2014-01-14,Nils Calixto,8.0,Information Technology,IT Technician
528,,Katerina’s Café,31.8,2014-01-14,Nils Calixto,8.0,Information Technology,IT Technician
529,,Katerina’s Café,32.13,2014-01-17,Nils Calixto,8.0,Information Technology,IT Technician
530,2014-01-06 07:54:00,Coffee Cameleon,11.86,2014-01-06,Adra Nubarron,25.0,Engineering,Geologist
531,2014-01-06 13:53:00,Katerina’s Café,36.95,2014-01-06,Adra Nubarron,25.0,Engineering,Geologist
532,2014-01-06 21:23:00,Frydos Autosupply n' More,197.32,2014-01-06,Adra Nubarron,25.0,Engineering,Geologist
533,2014-01-07 08:00:00,Coffee Cameleon,11.55,2014-01-07,Adra Nubarron,25.0,Engineering,Geologist
534,2014-01-07 13:29:00,Ouzeri Elian,29.1,2014-01-07,Adra Nubarron,25.0,Engineering,Geologist
535,2014-01-07 20:11:00,Katerina’s Café,10.07,2014-01-07,Adra Nubarron,25.0,Engineering,Geologist
536,2014-01-08 07:59:00,Coffee Cameleon,15.71,2014-01-08,Adra Nubarron,25.0,Engineering,Geologist
537,2014-01-08 13:41:00,Katerina’s Café,26.45,2014-01-08,Adra Nubarron,25.0,Engineering,Geologist
538,2014-01-08 20:27:00,Katerina’s Café,33.31,2014-01-08,Adra Nubarron,25.0,Engineering,Geologist
539,2014-01-09 08:03:00,Coffee Cameleon,16.13,2014-01-09,Adra Nubarron,25.0,Engineering,Geologist
540,2014-01-09 13:53:00,Hippokampos,16.65,2014-01-09,Adra Nubarron,25.0,Engineering,Geologist
541,2014-01-10 08:11:00,Coffee Cameleon,13.25,2014-01-10,Adra Nubarron,25.0,Engineering,Geologist
542,2014-01-10 13:47:00,Katerina’s Café,24.33,2014-01-10,Adra Nubarron,25.0,Engineering,Geologist
543,2014-01-11 14:17:00,Katerina’s Café,26.02,2014-01-11,Adra Nubarron,25.0,Engineering,Geologist
544,2014-01-11 19:31:00,Katerina’s Café,33.18,2014-01-11,Adra Nubarron,25.0,Engineering,Geologist
545,2014-01-12 13:25:00,Hippokampos,12.55,2014-01-12,Adra Nubarron,25.0,Engineering,Geologist
546,2014-01-12 15:49:00,Albert's Fine Clothing,195.81,2014-01-12,Adra Nubarron,25.0,Engineering,Geologist
547,2014-01-12 20:13:00,Katerina’s Café,39.55,2014-01-12,Adra Nubarron,25.0,Engineering,Geologist
548,2014-01-13 08:12:00,Coffee Cameleon,17.76,2014-01-13,Adra Nubarron,25.0,Engineering,Geologist
549,2014-01-13 13:39:00,Guy's Gyros,37.37,2014-01-13,Adra Nubarron,25.0,Engineering,Geologist
550,2014-01-13 20:24:00,Katerina’s Café,35.7,2014-01-13,Adra Nubarron,25.0,Engineering,Geologist
551,2014-01-14 07:56:00,Coffee Cameleon,7.84,2014-01-14,Adra Nubarron,25.0,Engineering,Geologist
552,2014-01-14 13:32:00,Gelatogalore,32.82,2014-01-14,Adra Nubarron,25.0,Engineering,Geologist
553,2014-01-15 07:45:00,Coffee Cameleon,19.93,2014-01-15,Adra Nubarron,25.0,Engineering,Geologist
554,2014-01-15 13:44:00,Guy's Gyros,15.89,2014-01-15,Adra Nubarron,25.0,Engineering,Geologist
555,2014-01-15 20:00:00,Katerina’s Café,29.84,2014-01-15,Adra Nubarron,25.0,Engineering,Geologist
556,2014-01-16 13:45:00,Ouzeri Elian,18.27,2014-01-16,Adra Nubarron,25.0,Engineering,Geologist
557,2014-01-16 20:36:00,Katerina’s Café,19.44,2014-01-16,Adra Nubarron,25.0,Engineering,Geologist
558,2014-01-17 13:41:00,Abila Zacharo,14.51,2014-01-17,Adra Nubarron,25.0,Engineering,Geologist
559,2014-01-17 20:58:00,Katerina’s Café,38.21,2014-01-17,Adra Nubarron,25.0,Engineering,Geologist
560,2014-01-19 13:33:00,Hippokampos,64.37,2014-01-19,Adra Nubarron,25.0,Engineering,Geologist
561,2014-01-19 15:39:00,Albert's Fine Clothing,274.66,2014-01-19,Adra Nubarron,25.0,Engineering,Geologist
562,2014-01-19 19:56:00,Shoppers' Delight,30.39,2014-01-19,Adra Nubarron,25.0,Engineering,Geologist
563,,Coffee Cameleon,14.57,2014-01-17,Adra Nubarron,25.0,Engineering,Geologist
564,2014-01-06 07:54:00,Hallowed Grounds,32.93,2014-01-06,Rachel Pantanal,,,
565,2014-01-06 13:35:00,Hippokampos,36.54,2014-01-06,Rachel Pantanal,,,
566,2014-01-07 08:01:00,Hallowed Grounds,68.42,2014-01-07,Rachel Pantanal,,,
567,2014-01-07 13:49:00,Gelatogalore,36.5,2014-01-07,Rachel Pantanal,,,
568,2014-01-07 20:49:00,Ouzeri Elian,20.53,2014-01-07,Rachel Pantanal,,,
569,2014-01-08 07:50:00,Hallowed Grounds,3.9,2014-01-08,Rachel Pantanal,,,
570,2014-01-08 13:46:00,Abila Zacharo,28.25,2014-01-08,Rachel Pantanal,,,
571,2014-01-09 08:15:00,Hallowed Grounds,15.33,2014-01-09,Rachel Pantanal,,,
572,2014-01-09 13:45:00,Gelatogalore,24.68,2014-01-09,Rachel Pantanal,,,
573,2014-01-09 21:13:00,Shoppers' Delight,258.43,2014-01-09,Rachel Pantanal,,,
574,2014-01-10 07:46:00,Hallowed Grounds,17.63,2014-01-10,Rachel Pantanal,,,
575,2014-01-10 13:46:00,Abila Zacharo,31.34,2014-01-10,Rachel Pantanal,,,
576,2014-01-11 20:04:00,Ouzeri Elian,16.69,2014-01-11,Rachel Pantanal,,,
577,2014-01-13 08:06:00,Hallowed Grounds,55.96,2014-01-13,Rachel Pantanal,,,
578,2014-01-13 14:01:00,Gelatogalore,117.17,2014-01-13,Rachel Pantanal,,,
579,2014-01-13 20:43:00,Ouzeri Elian,21.83,2014-01-13,Rachel Pantanal,,,
580,2014-01-14 08:12:00,Hallowed Grounds,10.65,2014-01-14,Rachel Pantanal,,,
581,2014-01-14 13:53:00,Ouzeri Elian,33.67,2014-01-14,Rachel Pantanal,,,
582,2014-01-14 20:46:00,Ouzeri Elian,80.95,2014-01-14,Rachel Pantanal,,,
583,2014-01-15 08:13:00,Hallowed Grounds,14.39,2014-01-15,Rachel Pantanal,,,
584,2014-01-15 13:59:00,Gelatogalore,42.36,2014-01-15,Rachel Pantanal,,,
585,2014-01-15 21:05:00,Ouzeri Elian,8.57,2014-01-15,Rachel Pantanal,,,
586,2014-01-16 08:09:00,Hallowed Grounds,4.6,2014-01-16,Rachel Pantanal,,,
587,2014-01-16 20:25:00,Ouzeri Elian,22.65,2014-01-16,Rachel Pantanal,,,
588,2014-01-17 08:12:00,Hallowed Grounds,6.39,2014-01-17,Rachel Pantanal,,,
589,2014-01-17 13:47:00,Gelatogalore,18.1,2014-01-17,Rachel Pantanal,,,
590,2014-01-17 20:35:00,Ouzeri Elian,26.4,2014-01-17,Rachel Pantanal,,,
591,2014-01-18 13:58:00,Gelatogalore,84.38,2014-01-18,Rachel Pantanal,,,
592,2014-01-18 19:46:00,Ouzeri Elian,14.9,2014-01-18,Rachel Pantanal,,,
593,,Hallowed Grounds,12.93,2014-01-06,Rachel Pantanal,,,
594,,Hallowed Grounds,8.42,2014-01-07,Rachel Pantanal,,,
595,,Hallowed Grounds,15.96,2014-01-13,Rachel Pantanal,,,
596,,Gelatogalore,37.17,2014-01-13,Rachel Pantanal,,,
597,,Ouzeri Elian,20.95,2014-01-14,Rachel Pantanal,,,
598,,Gelatogalore,22.36,2014-01-15,Rachel Pantanal,,,
599,,Ouzeri Elian,31.21,2014-01-16,Rachel Pantanal,,,
600,,Gelatogalore,24.38,2014-01-18,Rachel Pantanal,,,
601,2014-01-06 07:55:00,Hallowed Grounds,8.05,2014-01-06,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
602,2014-01-06 13:21:00,Hippokampos,28.23,2014-01-06,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
603,2014-01-06 20:26:00,Albert's Fine Clothing,276.9,2014-01-06,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
604,2014-01-07 07:46:00,Hallowed Grounds,84.44,2014-01-07,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
605,2014-01-07 13:37:00,Gelatogalore,21.52,2014-01-07,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
606,2014-01-08 07:56:00,Hallowed Grounds,12.86,2014-01-08,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
607,2014-01-08 13:43:00,Hippokampos,39.8,2014-01-08,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
608,2014-01-08 21:16:00,Ouzeri Elian,30.81,2014-01-08,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
609,2014-01-09 07:50:00,Hallowed Grounds,34.45,2014-01-09,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
610,2014-01-09 13:41:00,Abila Zacharo,89.41,2014-01-09,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
611,2014-01-10 13:16:00,Ouzeri Elian,30.71,2014-01-10,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
612,2014-01-11 13:37:00,Hippokampos,75.62,2014-01-11,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
613,2014-01-11 19:44:00,Shoppers' Delight,149.2,2014-01-11,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
614,2014-01-12 14:06:00,Hippokampos,71.99,2014-01-12,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
615,2014-01-13 06:04:00,Daily Dealz,2.01,2014-01-13,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
616,2014-01-13 13:18:00,U-Pump,55.25,2014-01-13,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
617,2014-01-13 13:28:00,Hippokampos,30.51,2014-01-13,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
618,2014-01-13 19:20:00,Frydos Autosupply n' More,10000.0,2014-01-13,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
619,2014-01-13 19:30:00,Ouzeri Elian,28.75,2014-01-13,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
620,2014-01-16 08:05:00,Hallowed Grounds,12.19,2014-01-16,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
621,2014-01-16 13:28:00,Guy's Gyros,10.27,2014-01-16,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
622,2014-01-16 20:28:00,Ouzeri Elian,9.91,2014-01-16,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
623,2014-01-17 08:04:00,Hallowed Grounds,9.4,2014-01-17,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
624,2014-01-17 20:28:00,Ouzeri Elian,35.81,2014-01-17,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
625,2014-01-18 13:32:00,Abila Zacharo,16.59,2014-01-18,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
626,2014-01-18 19:26:00,Ouzeri Elian,61.56,2014-01-18,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
627,2014-01-19 03:45:00,Kronos Mart,194.51,2014-01-19,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
628,2014-01-19 19:49:00,Ouzeri Elian,32.77,2014-01-19,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
629,,Hallowed Grounds,4.44,2014-01-07,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
630,,Ouzeri Elian,25.27,2014-01-07,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
631,,Ouzeri Elian,10.81,2014-01-08,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
632,,Abila Zacharo,29.41,2014-01-09,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
633,,Hallowed Grounds,14.45,2014-01-09,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
634,,Hallowed Grounds,6.87,2014-01-10,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
635,,Hippokampos,31.99,2014-01-12,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
636,,Hallowed Grounds,14.11,2014-01-13,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
637,,Kalami Kafenion,16.84,2014-01-14,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
638,,Ouzeri Elian,15.94,2014-01-14,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
639,,Hallowed Grounds,15.86,2014-01-15,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
640,,Ouzeri Elian,24.81,2014-01-15,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
641,,Ouzeri Elian,32.95,2014-01-15,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
642,,Kronos Mart,194.51,2014-01-18,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
643,,Ouzeri Elian,21.56,2014-01-18,Lucas Alcazar,1.0,Information Technology,IT Helpdesk
644,2014-01-06 07:55:00,Brew've Been Served,3.67,2014-01-06,Varja Lagos,23.0,Security,Badging Office
645,2014-01-06 13:19:00,Kalami Kafenion,70.1,2014-01-06,Varja Lagos,23.0,Security,Badging Office
646,2014-01-06 17:28:00,U-Pump,59.51,2014-01-06,Varja Lagos,23.0,Security,Badging Office
647,2014-01-06 20:13:00,Guy's Gyros,22.57,2014-01-06,Varja Lagos,23.0,Security,Badging Office
648,2014-01-07 07:55:00,Brew've Been Served,69.06,2014-01-07,Varja Lagos,23.0,Security,Badging Office
649,2014-01-07 13:41:00,Katerina’s Café,51.41,2014-01-07,Varja Lagos,23.0,Security,Badging Office
650,2014-01-07 19:48:00,Guy's Gyros,31.23,2014-01-07,Varja Lagos,23.0,Security,Badging Office
651,2014-01-08 07:55:00,Brew've Been Served,91.87,2014-01-08,Varja Lagos,23.0,Security,Badging Office
652,2014-01-08 13:39:00,Gelatogalore,119.75,2014-01-08,Varja Lagos,23.0,Security,Badging Office
653,2014-01-08 20:15:00,Guy's Gyros,99.08,2014-01-08,Varja Lagos,23.0,Security,Badging Office
654,2014-01-09 08:01:00,Brew've Been Served,92.12,2014-01-09,Varja Lagos,23.0,Security,Badging Office
655,2014-01-09 13:24:00,Abila Zacharo,8.16,2014-01-09,Varja Lagos,23.0,Security,Badging Office
656,2014-01-09 19:32:00,Frydos Autosupply n' More,138.02,2014-01-09,Varja Lagos,23.0,Security,Badging Office
657,2014-01-10 07:45:00,Brew've Been Served,5.01,2014-01-10,Varja Lagos,23.0,Security,Badging Office
658,2014-01-10 13:30:00,Kalami Kafenion,35.69,2014-01-10,Varja Lagos,23.0,Security,Badging Office
659,2014-01-11 13:43:00,Katerina’s Café,71.65,2014-01-11,Varja Lagos,23.0,Security,Badging Office
660,2014-01-13 07:57:00,Brew've Been Served,78.23,2014-01-13,Varja Lagos,23.0,Security,Badging Office
661,2014-01-14 07:45:00,Brew've Been Served,10.96,2014-01-14,Varja Lagos,23.0,Security,Badging Office
662,2014-01-14 13:40:00,Ouzeri Elian,107.32,2014-01-14,Varja Lagos,23.0,Security,Badging Office
663,2014-01-14 20:05:00,Albert's Fine Clothing,50.77,2014-01-14,Varja Lagos,23.0,Security,Badging Office
664,2014-01-15 07:58:00,Brew've Been Served,14.06,2014-01-15,Varja Lagos,23.0,Security,Badging Office
665,2014-01-15 13:22:00,Ouzeri Elian,12.9,2014-01-15,Varja Lagos,23.0,Security,Badging Office
666,2014-01-15 19:53:00,Guy's Gyros,98.04,2014-01-15,Varja Lagos,23.0,Security,Badging Office
667,2014-01-16 07:36:00,Brew've Been Served,19.9,2014-01-16,Varja Lagos,23.0,Security,Badging Office
668,2014-01-16 13:27:00,Katerina’s Café,34.02,2014-01-16,Varja Lagos,23.0,Security,Badging Office
669,2014-01-16 19:09:00,Guy's Gyros,8.31,2014-01-16,Varja Lagos,23.0,Security,Badging Office
670,2014-01-17 08:03:00,Brew've Been Served,13.66,2014-01-17,Varja Lagos,23.0,Security,Badging Office
671,2014-01-17 13:21:00,Guy's Gyros,22.18,2014-01-17,Varja Lagos,23.0,Security,Badging Office
672,2014-01-17 20:16:00,Guy's Gyros,37.55,2014-01-17,Varja Lagos,23.0,Security,Badging Office
673,2014-01-18 13:34:00,Katerina’s Café,19.3,2014-01-18,Varja Lagos,23.0,Security,Badging Office
674,2014-01-18 19:08:00,Guy's Gyros,39.68,2014-01-18,Varja Lagos,23.0,Security,Badging Office
675,2014-01-19 03:13:00,Kronos Mart,87.66,2014-01-19,Varja Lagos,23.0,Security,Badging Office
676,2014-01-19 13:27:00,Ouzeri Elian,23.65,2014-01-19,Varja Lagos,23.0,Security,Badging Office
677,2014-01-19 15:26:00,Frydos Autosupply n' More,56.09,2014-01-19,Varja Lagos,23.0,Security,Badging Office
678,2014-01-19 19:45:00,Guy's Gyros,58.35,2014-01-19,Varja Lagos,23.0,Security,Badging Office
679,,Kalami Kafenion,30.1,2014-01-06,Varja Lagos,23.0,Security,Badging Office
680,,Brew've Been Served,9.06,2014-01-07,Varja Lagos,23.0,Security,Badging Office
681,,Katerina’s Café,31.41,2014-01-07,Varja Lagos,23.0,Security,Badging Office
682,,Brew've Been Served,11.87,2014-01-08,Varja Lagos,23.0,Security,Badging Office
683,,Gelatogalore,39.75,2014-01-08,Varja Lagos,23.0,Security,Badging Office
684,,Guy's Gyros,19.08,2014-01-08,Varja Lagos,23.0,Security,Badging Office
685,,Brew've Been Served,12.12,2014-01-09,Varja Lagos,23.0,Security,Badging Office
686,,Guy's Gyros,42.78,2014-01-12,Varja Lagos,23.0,Security,Badging Office
687,,Brew've Been Served,18.23,2014-01-13,Varja Lagos,23.0,Security,Badging Office
688,,Ouzeri Elian,27.32,2014-01-14,Varja Lagos,23.0,Security,Badging Office
689,,Guy's Gyros,18.04,2014-01-15,Varja Lagos,23.0,Security,Badging Office
690,,Kronos Mart,87.66,2014-01-18,Varja Lagos,23.0,Security,Badging Office
691,2014-01-06 07:59:00,Brew've Been Served,8.88,2014-01-06,Inga Ferro,13.0,Security,Site Control
692,2014-01-06 14:00:00,Gelatogalore,23.41,2014-01-06,Inga Ferro,13.0,Security,Site Control
693,2014-01-06 20:24:00,Guy's Gyros,28.94,2014-01-06,Inga Ferro,13.0,Security,Site Control
694,2014-01-07 08:06:00,Brew've Been Served,3.03,2014-01-07,Inga Ferro,13.0,Security,Site Control
695,2014-01-07 13:55:00,Abila Zacharo,65.9,2014-01-07,Inga Ferro,13.0,Security,Site Control
696,2014-01-07 19:45:00,Guy's Gyros,14.87,2014-01-07,Inga Ferro,13.0,Security,Site Control
697,2014-01-08 08:01:00,Brew've Been Served,17.13,2014-01-08,Inga Ferro,13.0,Security,Site Control
698,2014-01-08 13:48:00,Gelatogalore,116.72,2014-01-08,Inga Ferro,13.0,Security,Site Control
699,2014-01-08 20:58:00,Guy's Gyros,22.91,2014-01-08,Inga Ferro,13.0,Security,Site Control
700,2014-01-09 08:00:00,Brew've Been Served,6.61,2014-01-09,Inga Ferro,13.0,Security,Site Control
701,2014-01-09 14:15:00,Abila Zacharo,14.37,2014-01-09,Inga Ferro,13.0,Security,Site Control
702,2014-01-10 08:09:00,Brew've Been Served,3.03,2014-01-10,Inga Ferro,13.0,Security,Site Control
703,2014-01-10 14:03:00,Abila Zacharo,36.38,2014-01-10,Inga Ferro,13.0,Security,Site Control
704,2014-01-10 20:17:00,Shoppers' Delight,279.53,2014-01-10,Inga Ferro,13.0,Security,Site Control
705,2014-01-11 19:17:00,Kalami Kafenion,23.86,2014-01-11,Inga Ferro,13.0,Security,Site Control
706,2014-01-12 13:28:00,Ouzeri Elian,24.72,2014-01-12,Inga Ferro,13.0,Security,Site Control
707,2014-01-12 15:32:00,Shoppers' Delight,204.37,2014-01-12,Inga Ferro,13.0,Security,Site Control
708,2014-01-13 08:22:00,Brew've Been Served,6.69,2014-01-13,Inga Ferro,13.0,Security,Site Control
709,2014-01-13 13:51:00,Abila Zacharo,17.41,2014-01-13,Inga Ferro,13.0,Security,Site Control
710,2014-01-13 20:18:00,Guy's Gyros,15.84,2014-01-13,Inga Ferro,13.0,Security,Site Control
711,2014-01-14 07:58:00,Brew've Been Served,11.94,2014-01-14,Inga Ferro,13.0,Security,Site Control
712,2014-01-14 13:58:00,Katerina’s Café,33.54,2014-01-14,Inga Ferro,13.0,Security,Site Control
713,2014-01-14 20:29:00,Guy's Gyros,25.28,2014-01-14,Inga Ferro,13.0,Security,Site Control
714,2014-01-15 07:48:00,Brew've Been Served,6.58,2014-01-15,Inga Ferro,13.0,Security,Site Control
715,2014-01-15 13:58:00,Gelatogalore,39.4,2014-01-15,Inga Ferro,13.0,Security,Site Control
716,2014-01-15 19:56:00,General Grocer,126.2,2014-01-15,Inga Ferro,13.0,Security,Site Control
717,2014-01-16 08:19:00,Brew've Been Served,16.9,2014-01-16,Inga Ferro,13.0,Security,Site Control
718,2014-01-16 13:42:00,Guy's Gyros,29.7,2014-01-16,Inga Ferro,13.0,Security,Site Control
719,2014-01-16 20:25:00,Albert's Fine Clothing,91.71,2014-01-16,Inga Ferro,13.0,Security,Site Control
720,2014-01-17 08:22:00,Brew've Been Served,15.46,2014-01-17,Inga Ferro,13.0,Security,Site Control
721,2014-01-17 13:51:00,Gelatogalore,34.59,2014-01-17,Inga Ferro,13.0,Security,Site Control
722,2014-01-17 20:21:00,Guy's Gyros,8.31,2014-01-17,Inga Ferro,13.0,Security,Site Control
723,2014-01-18 14:06:00,Katerina’s Café,24.14,2014-01-18,Inga Ferro,13.0,Security,Site Control
724,2014-01-18 20:15:00,Katerina’s Café,37.21,2014-01-18,Inga Ferro,13.0,Security,Site Control
725,,Abila Zacharo,25.9,2014-01-07,Inga Ferro,13.0,Security,Site Control
726,,Gelatogalore,36.72,2014-01-08,Inga Ferro,13.0,Security,Site Control
727,,General Grocer,106.2,2014-01-15,Inga Ferro,13.0,Security,Site Control
728,2014-01-06 08:00:00,Brew've Been Served,4.27,2014-01-06,Ruscella Mies Haber,,,
729,2014-01-06 13:28:00,Kalami Kafenion,8.64,2014-01-06,Ruscella Mies Haber,,,
730,2014-01-06 20:47:00,Frydos Autosupply n' More,149.3,2014-01-06,Ruscella Mies Haber,,,
731,2014-01-07 07:50:00,Brew've Been Served,4.39,2014-01-07,Ruscella Mies Haber,,,
732,2014-01-07 13:24:00,Kalami Kafenion,11.64,2014-01-07,Ruscella Mies Haber,,,
733,2014-01-08 07:58:00,Brew've Been Served,8.4,2014-01-08,Ruscella Mies Haber,,,
734,2014-01-08 13:10:00,Abila Zacharo,22.13,2014-01-08,Ruscella Mies Haber,,,
735,2014-01-08 19:32:00,Katerina’s Café,34.25,2014-01-08,Ruscella Mies Haber,,,
736,2014-01-09 08:15:00,Brew've Been Served,5.57,2014-01-09,Ruscella Mies Haber,,,
737,2014-01-09 13:12:00,Gelatogalore,19.2,2014-01-09,Ruscella Mies Haber,,,
738,2014-01-09 20:27:00,Katerina’s Café,53.78,2014-01-09,Ruscella Mies Haber,,,
739,2014-01-10 07:51:00,Brew've Been Served,12.77,2014-01-10,Ruscella Mies Haber,,,
740,2014-01-10 13:45:00,Kalami Kafenion,27.48,2014-01-10,Ruscella Mies Haber,,,
741,2014-01-10 20:42:00,Katerina’s Café,21.28,2014-01-10,Ruscella Mies Haber,,,
742,2014-01-11 20:13:00,Frydos Autosupply n' More,211.15,2014-01-11,Ruscella Mies Haber,,,
743,2014-01-12 13:17:00,Ouzeri Elian,98.45,2014-01-12,Ruscella Mies Haber,,,
744,2014-01-12 19:43:00,Katerina’s Café,40.94,2014-01-12,Ruscella Mies Haber,,,
745,2014-01-13 03:00:00,Kronos Mart,147.3,2014-01-13,Ruscella Mies Haber,,,
746,2014-01-13 07:55:00,Brew've Been Served,6.08,2014-01-13,Ruscella Mies Haber,,,
747,2014-01-13 20:44:00,Katerina’s Café,93.57,2014-01-13,Ruscella Mies Haber,,,
748,2014-01-14 08:07:00,Brew've Been Served,16.39,2014-01-14,Ruscella Mies Haber,,,
749,2014-01-14 13:40:00,Kalami Kafenion,33.13,2014-01-14,Ruscella Mies Haber,,,
750,2014-01-14 20:19:00,Katerina’s Café,31.94,2014-01-14,Ruscella Mies Haber,,,
751,2014-01-15 08:05:00,Brew've Been Served,12.39,2014-01-15,Ruscella Mies Haber,,,
752,2014-01-15 13:37:00,Kalami Kafenion,38.5,2014-01-15,Ruscella Mies Haber,,,
753,2014-01-16 13:27:00,Katerina’s Café,39.74,2014-01-16,Ruscella Mies Haber,,,
754,2014-01-16 20:05:00,Katerina’s Café,69.3,2014-01-16,Ruscella Mies Haber,,,
755,2014-01-17 08:12:00,Brew've Been Served,18.15,2014-01-17,Ruscella Mies Haber,,,
756,2014-01-17 13:38:00,Kalami Kafenion,39.43,2014-01-17,Ruscella Mies Haber,,,
757,2014-01-17 21:05:00,Katerina’s Café,33.73,2014-01-17,Ruscella Mies Haber,,,
758,2014-01-18 18:51:00,Frydos Autosupply n' More,234.53,2014-01-18,Ruscella Mies Haber,,,
759,,Frydos Autosupply n' More,89.3,2014-01-06,Ruscella Mies Haber,,,
760,,Katerina’s Café,13.78,2014-01-09,Ruscella Mies Haber,,,
761,,Kronos Mart,147.3,2014-01-12,Ruscella Mies Haber,,,
762,,Hippokampos,14.04,2014-01-13,Ruscella Mies Haber,,,
763,,Katerina’s Café,33.57,2014-01-13,Ruscella Mies Haber,,,
764,,Katerina’s Café,38.81,2014-01-15,Ruscella Mies Haber,,,
765,,Katerina’s Café,29.3,2014-01-16,Ruscella Mies Haber,,,
766,2014-01-06 08:00:00,Hallowed Grounds,9.69,2014-01-06,Anda Ribera,,,
767,2014-01-06 13:20:00,Hippokampos,34.03,2014-01-06,Anda Ribera,,,
